codigo,titulo,semestre,codigo_disciplina,nome_disciplina,professor,vagas_disciplina,vagas_disponiveis
6400,Engenharia Hídrica (Bacharelado),3º Semestre,11090032,FÍSICA BÁSICA I,FRANCISCO AMARAL VILLELA,11,39
6400,Engenharia Hídrica (Bacharelado),3º Semestre,11090032,FÍSICA BÁSICA I,,11,39
6400,Engenharia Hídrica (Bacharelado),3º Semestre,11090032,FÍSICA BÁSICA I,MARCELO PEREIRA MACHADO,10,29
6400,Engenharia Hídrica (Bacharelado),3º Semestre,11090032,FÍSICA BÁSICA I,,10,29
6400,Engenharia Hídrica (Bacharelado),3º Semestre,11090032,FÍSICA BÁSICA I,EDUARDO FONTES HENRIQUES,10,20
6400,Engenharia Hídrica (Bacharelado),3º Semestre,11090032,FÍSICA BÁSICA I,,10,20
6400,Engenharia Hídrica (Bacharelado),3º Semestre,22000508,FUNDAMENTOS DE OCEANOGRAFIA,IDEL CRISTIANA BIGLIARDI MILANI,20,8
6400,Engenharia Hídrica (Bacharelado),3º Semestre,22000508,FUNDAMENTOS DE OCEANOGRAFIA,,20,8
6400,Engenharia Hídrica (Bacharelado),4º Semestre,11100059,CÁLCULO 2,FERNANDA KRÜGER TOMASCHEWSKI,5,45
6400,Engenharia Hídrica (Bacharelado),4º Semestre,11100059,CÁLCULO 2,,5,45
6400,Engenharia Hídrica (Bacharelado),4º Semestre,11100059,CÁLCULO 2,CAMILA PINTO DA COSTA,10,52
6400,Engenharia Hídrica (Bacharelado),4º Semestre,11100059,CÁLCULO 2,,10,52
6400,Engenharia Hídrica (Bacharelado),4º Semestre,11100059,CÁLCULO 2,CAMILA PINTO DA COSTA,10,43
6400,Engenharia Hídrica (Bacharelado),4º Semestre,11100059,CÁLCULO 2,,10,43
6400,Engenharia Hídrica (Bacharelado),4º Semestre,22000505,CIÊNCIA DO SOLO I,LUIS EDUARDO AKIYOSHI SANCHES SUZUKI,20,10
6400,Engenharia Hídrica (Bacharelado),4º Semestre,22000505,CIÊNCIA DO SOLO I,,20,10
6400,Engenharia Hídrica (Bacharelado),4º Semestre,22000507,CLIMATOLOGIA,VIVIANE SANTOS SILVA TERRA,20,9
6400,Engenharia Hídrica (Bacharelado),4º Semestre,22000507,CLIMATOLOGIA,,20,9
6400,Engenharia Hídrica (Bacharelado),4º Semestre,22000506,DESENHO TÉCNICO,GEORGE MARINO SOARES GONÇALVES,20,17
6400,Engenharia Hídrica (Bacharelado),4º Semestre,22000506,DESENHO TÉCNICO,,20,17
6400,Engenharia Hídrica (Bacharelado),4º Semestre,22000504,ECOLOGIA,FELIPE DE LUCIA LOBOMARCIO SILVA DE SOUZA,20,19
6400,Engenharia Hídrica (Bacharelado),4º Semestre,22000504,ECOLOGIA,,20,19
6400,Engenharia Hídrica (Bacharelado),4º Semestre,11090032,FÍSICA BÁSICA I,MARCELO PEREIRA MACHADO,10,30
6400,Engenharia Hídrica (Bacharelado),4º Semestre,11090032,FÍSICA BÁSICA I,,10,30
6400,Engenharia Hídrica (Bacharelado),4º Semestre,11090032,FÍSICA BÁSICA I,FRANCISCO AMARAL VILLELA,11,39
6400,Engenharia Hídrica (Bacharelado),4º Semestre,11090032,FÍSICA BÁSICA I,,11,39
6400,Engenharia Hídrica (Bacharelado),4º Semestre,11090032,FÍSICA BÁSICA I,MARCELO PEREIRA MACHADO,10,29
6400,Engenharia Hídrica (Bacharelado),4º Semestre,11090032,FÍSICA BÁSICA I,,10,29
6400,Engenharia Hídrica (Bacharelado),4º Semestre,11090032,FÍSICA BÁSICA I,EDUARDO FONTES HENRIQUES,10,20
6400,Engenharia Hídrica (Bacharelado),4º Semestre,11090032,FÍSICA BÁSICA I,,10,20
6400,Engenharia Hídrica (Bacharelado),4º Semestre,22000508,FUNDAMENTOS DE OCEANOGRAFIA,IDEL CRISTIANA BIGLIARDI MILANI,20,8
6400,Engenharia Hídrica (Bacharelado),4º Semestre,22000508,FUNDAMENTOS DE OCEANOGRAFIA,,20,8
6400,Engenharia Hídrica (Bacharelado),5º Semestre,11100059,CÁLCULO 2,FERNANDA KRÜGER TOMASCHEWSKI,5,45
6400,Engenharia Hídrica (Bacharelado),5º Semestre,11100059,CÁLCULO 2,,5,45
6400,Engenharia Hídrica (Bacharelado),5º Semestre,11100059,CÁLCULO 2,CAMILA PINTO DA COSTA,10,52
6400,Engenharia Hídrica (Bacharelado),5º Semestre,11100059,CÁLCULO 2,,10,52
6400,Engenharia Hídrica (Bacharelado),5º Semestre,11100059,CÁLCULO 2,CAMILA PINTO DA COSTA,10,43
6400,Engenharia Hídrica (Bacharelado),5º Semestre,11100059,CÁLCULO 2,,10,43
6400,Engenharia Hídrica (Bacharelado),5º Semestre,22000505,CIÊNCIA DO SOLO I,LUIS EDUARDO AKIYOSHI SANCHES SUZUKI,20,10
6400,Engenharia Hídrica (Bacharelado),5º Semestre,22000505,CIÊNCIA DO SOLO I,,20,10
6400,Engenharia Hídrica (Bacharelado),5º Semestre,22000507,CLIMATOLOGIA,VIVIANE SANTOS SILVA TERRA,20,9
6400,Engenharia Hídrica (Bacharelado),5º Semestre,22000507,CLIMATOLOGIA,,20,9
6400,Engenharia Hídrica (Bacharelado),5º Semestre,22000506,DESENHO TÉCNICO,GEORGE MARINO SOARES GONÇALVES,20,17
6400,Engenharia Hídrica (Bacharelado),5º Semestre,22000506,DESENHO TÉCNICO,,20,17
6400,Engenharia Hídrica (Bacharelado),5º Semestre,22000504,ECOLOGIA,FELIPE DE LUCIA LOBOMARCIO SILVA DE SOUZA,20,19
6400,Engenharia Hídrica (Bacharelado),5º Semestre,22000504,ECOLOGIA,,20,19
6400,Engenharia Hídrica (Bacharelado),5º Semestre,11090032,FÍSICA BÁSICA I,MARCELO PEREIRA MACHADO,10,30
6400,Engenharia Hídrica (Bacharelado),5º Semestre,11090032,FÍSICA BÁSICA I,,10,30
6400,Engenharia Hídrica (Bacharelado),5º Semestre,11090032,FÍSICA BÁSICA I,FRANCISCO AMARAL VILLELA,11,39
6400,Engenharia Hídrica (Bacharelado),5º Semestre,11090032,FÍSICA BÁSICA I,,11,39
6400,Engenharia Hídrica (Bacharelado),5º Semestre,11090032,FÍSICA BÁSICA I,MARCELO PEREIRA MACHADO,10,29
6400,Engenharia Hídrica (Bacharelado),5º Semestre,11090032,FÍSICA BÁSICA I,,10,29
6400,Engenharia Hídrica (Bacharelado),5º Semestre,11090032,FÍSICA BÁSICA I,EDUARDO FONTES HENRIQUES,10,20
6400,Engenharia Hídrica (Bacharelado),5º Semestre,11090032,FÍSICA BÁSICA I,,10,20
6400,Engenharia Hídrica (Bacharelado),5º Semestre,22000508,FUNDAMENTOS DE OCEANOGRAFIA,IDEL CRISTIANA BIGLIARDI MILANI,20,8
6400,Engenharia Hídrica (Bacharelado),5º Semestre,22000508,FUNDAMENTOS DE OCEANOGRAFIA,,20,8
6400,Engenharia Hídrica (Bacharelado),6º Semestre,11100059,CÁLCULO 2,FERNANDA KRÜGER TOMASCHEWSKI,5,45
6400,Engenharia Hídrica (Bacharelado),6º Semestre,11100059,CÁLCULO 2,,5,45
6400,Engenharia Hídrica (Bacharelado),6º Semestre,11100059,CÁLCULO 2,CAMILA PINTO DA COSTA,10,52
6400,Engenharia Hídrica (Bacharelado),6º Semestre,11100059,CÁLCULO 2,,10,52
6400,Engenharia Hídrica (Bacharelado),6º Semestre,11100059,CÁLCULO 2,CAMILA PINTO DA COSTA,10,43
6400,Engenharia Hídrica (Bacharelado),6º Semestre,11100059,CÁLCULO 2,,10,43
6400,Engenharia Hídrica (Bacharelado),6º Semestre,22000505,CIÊNCIA DO SOLO I,LUIS EDUARDO AKIYOSHI SANCHES SUZUKI,20,10
6400,Engenharia Hídrica (Bacharelado),6º Semestre,22000505,CIÊNCIA DO SOLO I,,20,10
6400,Engenharia Hídrica (Bacharelado),6º Semestre,22000507,CLIMATOLOGIA,VIVIANE SANTOS SILVA TERRA,20,9
6400,Engenharia Hídrica (Bacharelado),6º Semestre,22000507,CLIMATOLOGIA,,20,9
6400,Engenharia Hídrica (Bacharelado),6º Semestre,22000506,DESENHO TÉCNICO,GEORGE MARINO SOARES GONÇALVES,20,17
6400,Engenharia Hídrica (Bacharelado),6º Semestre,22000506,DESENHO TÉCNICO,,20,17
6400,Engenharia Hídrica (Bacharelado),6º Semestre,22000504,ECOLOGIA,FELIPE DE LUCIA LOBOMARCIO SILVA DE SOUZA,20,19
6400,Engenharia Hídrica (Bacharelado),6º Semestre,22000504,ECOLOGIA,,20,19
6400,Engenharia Hídrica (Bacharelado),6º Semestre,11090032,FÍSICA BÁSICA I,MARCELO PEREIRA MACHADO,10,30
6400,Engenharia Hídrica (Bacharelado),6º Semestre,11090032,FÍSICA BÁSICA I,,10,30
6400,Engenharia Hídrica (Bacharelado),6º Semestre,11090032,FÍSICA BÁSICA I,FRANCISCO AMARAL VILLELA,11,39
6400,Engenharia Hídrica (Bacharelado),6º Semestre,11090032,FÍSICA BÁSICA I,,11,39
6400,Engenharia Hídrica (Bacharelado),6º Semestre,11090032,FÍSICA BÁSICA I,MARCELO PEREIRA MACHADO,10,29
6400,Engenharia Hídrica (Bacharelado),6º Semestre,11090032,FÍSICA BÁSICA I,,10,29
6400,Engenharia Hídrica (Bacharelado),6º Semestre,11090032,FÍSICA BÁSICA I,EDUARDO FONTES HENRIQUES,10,20
6400,Engenharia Hídrica (Bacharelado),6º Semestre,11090032,FÍSICA BÁSICA I,,10,20
6400,Engenharia Hídrica (Bacharelado),6º Semestre,22000508,FUNDAMENTOS DE OCEANOGRAFIA,IDEL CRISTIANA BIGLIARDI MILANI,20,8
6400,Engenharia Hídrica (Bacharelado),6º Semestre,22000508,FUNDAMENTOS DE OCEANOGRAFIA,,20,8
6400,Engenharia Hídrica (Bacharelado),7º Semestre,11100059,CÁLCULO 2,FERNANDA KRÜGER TOMASCHEWSKI,5,45
6400,Engenharia Hídrica (Bacharelado),7º Semestre,11100059,CÁLCULO 2,,5,45
6400,Engenharia Hídrica (Bacharelado),7º Semestre,11100059,CÁLCULO 2,CAMILA PINTO DA COSTA,10,52
6400,Engenharia Hídrica (Bacharelado),7º Semestre,11100059,CÁLCULO 2,,10,52
6400,Engenharia Hídrica (Bacharelado),7º Semestre,11100059,CÁLCULO 2,CAMILA PINTO DA COSTA,10,43
6400,Engenharia Hídrica (Bacharelado),7º Semestre,11100059,CÁLCULO 2,,10,43
6400,Engenharia Hídrica (Bacharelado),7º Semestre,22000505,CIÊNCIA DO SOLO I,LUIS EDUARDO AKIYOSHI SANCHES SUZUKI,20,10
6400,Engenharia Hídrica (Bacharelado),7º Semestre,22000505,CIÊNCIA DO SOLO I,,20,10
6400,Engenharia Hídrica (Bacharelado),7º Semestre,22000507,CLIMATOLOGIA,VIVIANE SANTOS SILVA TERRA,20,9
6400,Engenharia Hídrica (Bacharelado),7º Semestre,22000507,CLIMATOLOGIA,,20,9
6400,Engenharia Hídrica (Bacharelado),7º Semestre,22000506,DESENHO TÉCNICO,GEORGE MARINO SOARES GONÇALVES,20,17
6400,Engenharia Hídrica (Bacharelado),7º Semestre,22000506,DESENHO TÉCNICO,,20,17
6400,Engenharia Hídrica (Bacharelado),7º Semestre,22000504,ECOLOGIA,FELIPE DE LUCIA LOBOMARCIO SILVA DE SOUZA,20,19
6400,Engenharia Hídrica (Bacharelado),7º Semestre,22000504,ECOLOGIA,,20,19
6400,Engenharia Hídrica (Bacharelado),7º Semestre,11090032,FÍSICA BÁSICA I,MARCELO PEREIRA MACHADO,10,30
6400,Engenharia Hídrica (Bacharelado),7º Semestre,11090032,FÍSICA BÁSICA I,,10,30
6400,Engenharia Hídrica (Bacharelado),7º Semestre,11090032,FÍSICA BÁSICA I,FRANCISCO AMARAL VILLELA,11,39
6400,Engenharia Hídrica (Bacharelado),7º Semestre,11090032,FÍSICA BÁSICA I,,11,39
6400,Engenharia Hídrica (Bacharelado),7º Semestre,11090032,FÍSICA BÁSICA I,MARCELO PEREIRA MACHADO,10,29
6400,Engenharia Hídrica (Bacharelado),7º Semestre,11090032,FÍSICA BÁSICA I,,10,29
6400,Engenharia Hídrica (Bacharelado),7º Semestre,11090032,FÍSICA BÁSICA I,EDUARDO FONTES HENRIQUES,10,20
6400,Engenharia Hídrica (Bacharelado),7º Semestre,11090032,FÍSICA BÁSICA I,,10,20
6400,Engenharia Hídrica (Bacharelado),7º Semestre,22000508,FUNDAMENTOS DE OCEANOGRAFIA,IDEL CRISTIANA BIGLIARDI MILANI,20,8
6400,Engenharia Hídrica (Bacharelado),7º Semestre,22000508,FUNDAMENTOS DE OCEANOGRAFIA,,20,8
6400,Engenharia Hídrica (Bacharelado),8º Semestre,11100059,CÁLCULO 2,FERNANDA KRÜGER TOMASCHEWSKI,5,45
6400,Engenharia Hídrica (Bacharelado),8º Semestre,11100059,CÁLCULO 2,,5,45
6400,Engenharia Hídrica (Bacharelado),8º Semestre,11100059,CÁLCULO 2,CAMILA PINTO DA COSTA,10,52
6400,Engenharia Hídrica (Bacharelado),8º Semestre,11100059,CÁLCULO 2,,10,52
6400,Engenharia Hídrica (Bacharelado),8º Semestre,11100059,CÁLCULO 2,CAMILA PINTO DA COSTA,10,43
6400,Engenharia Hídrica (Bacharelado),8º Semestre,11100059,CÁLCULO 2,,10,43
6400,Engenharia Hídrica (Bacharelado),8º Semestre,22000505,CIÊNCIA DO SOLO I,LUIS EDUARDO AKIYOSHI SANCHES SUZUKI,20,10
6400,Engenharia Hídrica (Bacharelado),8º Semestre,22000505,CIÊNCIA DO SOLO I,,20,10
6400,Engenharia Hídrica (Bacharelado),8º Semestre,22000507,CLIMATOLOGIA,VIVIANE SANTOS SILVA TERRA,20,9
6400,Engenharia Hídrica (Bacharelado),8º Semestre,22000507,CLIMATOLOGIA,,20,9
6400,Engenharia Hídrica (Bacharelado),8º Semestre,22000506,DESENHO TÉCNICO,GEORGE MARINO SOARES GONÇALVES,20,17
6400,Engenharia Hídrica (Bacharelado),8º Semestre,22000506,DESENHO TÉCNICO,,20,17
6400,Engenharia Hídrica (Bacharelado),8º Semestre,22000504,ECOLOGIA,FELIPE DE LUCIA LOBOMARCIO SILVA DE SOUZA,20,19
6400,Engenharia Hídrica (Bacharelado),8º Semestre,22000504,ECOLOGIA,,20,19
6400,Engenharia Hídrica (Bacharelado),8º Semestre,11090032,FÍSICA BÁSICA I,MARCELO PEREIRA MACHADO,10,30
6400,Engenharia Hídrica (Bacharelado),8º Semestre,11090032,FÍSICA BÁSICA I,,10,30
6400,Engenharia Hídrica (Bacharelado),8º Semestre,11090032,FÍSICA BÁSICA I,FRANCISCO AMARAL VILLELA,11,39
6400,Engenharia Hídrica (Bacharelado),8º Semestre,11090032,FÍSICA BÁSICA I,,11,39
6400,Engenharia Hídrica (Bacharelado),8º Semestre,11090032,FÍSICA BÁSICA I,MARCELO PEREIRA MACHADO,10,29
6400,Engenharia Hídrica (Bacharelado),8º Semestre,11090032,FÍSICA BÁSICA I,,10,29
6400,Engenharia Hídrica (Bacharelado),8º Semestre,11090032,FÍSICA BÁSICA I,EDUARDO FONTES HENRIQUES,10,20
6400,Engenharia Hídrica (Bacharelado),8º Semestre,11090032,FÍSICA BÁSICA I,,10,20
6400,Engenharia Hídrica (Bacharelado),8º Semestre,22000508,FUNDAMENTOS DE OCEANOGRAFIA,IDEL CRISTIANA BIGLIARDI MILANI,20,8
6400,Engenharia Hídrica (Bacharelado),8º Semestre,22000508,FUNDAMENTOS DE OCEANOGRAFIA,,20,8
6400,Engenharia Hídrica (Bacharelado),9º Semestre,11100059,CÁLCULO 2,FERNANDA KRÜGER TOMASCHEWSKI,5,45
6400,Engenharia Hídrica (Bacharelado),9º Semestre,11100059,CÁLCULO 2,,5,45
6400,Engenharia Hídrica (Bacharelado),9º Semestre,11100059,CÁLCULO 2,CAMILA PINTO DA COSTA,10,52
6400,Engenharia Hídrica (Bacharelado),9º Semestre,11100059,CÁLCULO 2,,10,52
6400,Engenharia Hídrica (Bacharelado),9º Semestre,11100059,CÁLCULO 2,CAMILA PINTO DA COSTA,10,43
6400,Engenharia Hídrica (Bacharelado),9º Semestre,11100059,CÁLCULO 2,,10,43
6400,Engenharia Hídrica (Bacharelado),9º Semestre,22000505,CIÊNCIA DO SOLO I,LUIS EDUARDO AKIYOSHI SANCHES SUZUKI,20,10
6400,Engenharia Hídrica (Bacharelado),9º Semestre,22000505,CIÊNCIA DO SOLO I,,20,10
6400,Engenharia Hídrica (Bacharelado),9º Semestre,22000507,CLIMATOLOGIA,VIVIANE SANTOS SILVA TERRA,20,9
6400,Engenharia Hídrica (Bacharelado),9º Semestre,22000507,CLIMATOLOGIA,,20,9
6400,Engenharia Hídrica (Bacharelado),9º Semestre,22000506,DESENHO TÉCNICO,GEORGE MARINO SOARES GONÇALVES,20,17
6400,Engenharia Hídrica (Bacharelado),9º Semestre,22000506,DESENHO TÉCNICO,,20,17
6400,Engenharia Hídrica (Bacharelado),9º Semestre,22000504,ECOLOGIA,FELIPE DE LUCIA LOBOMARCIO SILVA DE SOUZA,20,19
6400,Engenharia Hídrica (Bacharelado),9º Semestre,22000504,ECOLOGIA,,20,19
6400,Engenharia Hídrica (Bacharelado),9º Semestre,11090032,FÍSICA BÁSICA I,MARCELO PEREIRA MACHADO,10,30
6400,Engenharia Hídrica (Bacharelado),9º Semestre,11090032,FÍSICA BÁSICA I,,10,30
6400,Engenharia Hídrica (Bacharelado),9º Semestre,11090032,FÍSICA BÁSICA I,FRANCISCO AMARAL VILLELA,11,39
6400,Engenharia Hídrica (Bacharelado),9º Semestre,11090032,FÍSICA BÁSICA I,,11,39
6400,Engenharia Hídrica (Bacharelado),9º Semestre,11090032,FÍSICA BÁSICA I,MARCELO PEREIRA MACHADO,10,29
6400,Engenharia Hídrica (Bacharelado),9º Semestre,11090032,FÍSICA BÁSICA I,,10,29
6400,Engenharia Hídrica (Bacharelado),9º Semestre,11090032,FÍSICA BÁSICA I,EDUARDO FONTES HENRIQUES,10,20
6400,Engenharia Hídrica (Bacharelado),9º Semestre,11090032,FÍSICA BÁSICA I,,10,20
6400,Engenharia Hídrica (Bacharelado),9º Semestre,22000508,FUNDAMENTOS DE OCEANOGRAFIA,IDEL CRISTIANA BIGLIARDI MILANI,20,8
6400,Engenharia Hídrica (Bacharelado),9º Semestre,22000508,FUNDAMENTOS DE OCEANOGRAFIA,,20,8
6400,Engenharia Hídrica (Bacharelado),10º Semestre,11100059,CÁLCULO 2,FERNANDA KRÜGER TOMASCHEWSKI,5,45
6400,Engenharia Hídrica (Bacharelado),10º Semestre,11100059,CÁLCULO 2,,5,45
6400,Engenharia Hídrica (Bacharelado),10º Semestre,11100059,CÁLCULO 2,CAMILA PINTO DA COSTA,10,52
6400,Engenharia Hídrica (Bacharelado),10º Semestre,11100059,CÁLCULO 2,,10,52
6400,Engenharia Hídrica (Bacharelado),10º Semestre,11100059,CÁLCULO 2,CAMILA PINTO DA COSTA,10,43
6400,Engenharia Hídrica (Bacharelado),10º Semestre,11100059,CÁLCULO 2,,10,43
6400,Engenharia Hídrica (Bacharelado),10º Semestre,22000505,CIÊNCIA DO SOLO I,LUIS EDUARDO AKIYOSHI SANCHES SUZUKI,20,10
6400,Engenharia Hídrica (Bacharelado),10º Semestre,22000505,CIÊNCIA DO SOLO I,,20,10
6400,Engenharia Hídrica (Bacharelado),10º Semestre,22000507,CLIMATOLOGIA,VIVIANE SANTOS SILVA TERRA,20,9
6400,Engenharia Hídrica (Bacharelado),10º Semestre,22000507,CLIMATOLOGIA,,20,9
6400,Engenharia Hídrica (Bacharelado),10º Semestre,22000506,DESENHO TÉCNICO,GEORGE MARINO SOARES GONÇALVES,20,17
6400,Engenharia Hídrica (Bacharelado),10º Semestre,22000506,DESENHO TÉCNICO,,20,17
6400,Engenharia Hídrica (Bacharelado),10º Semestre,22000504,ECOLOGIA,FELIPE DE LUCIA LOBOMARCIO SILVA DE SOUZA,20,19
6400,Engenharia Hídrica (Bacharelado),10º Semestre,22000504,ECOLOGIA,,20,19
6400,Engenharia Hídrica (Bacharelado),10º Semestre,11090032,FÍSICA BÁSICA I,MARCELO PEREIRA MACHADO,10,30
6400,Engenharia Hídrica (Bacharelado),10º Semestre,11090032,FÍSICA BÁSICA I,,10,30
6400,Engenharia Hídrica (Bacharelado),10º Semestre,11090032,FÍSICA BÁSICA I,FRANCISCO AMARAL VILLELA,11,39
6400,Engenharia Hídrica (Bacharelado),10º Semestre,11090032,FÍSICA BÁSICA I,,11,39
6400,Engenharia Hídrica (Bacharelado),10º Semestre,11090032,FÍSICA BÁSICA I,MARCELO PEREIRA MACHADO,10,29
6400,Engenharia Hídrica (Bacharelado),10º Semestre,11090032,FÍSICA BÁSICA I,,10,29
6400,Engenharia Hídrica (Bacharelado),10º Semestre,11090032,FÍSICA BÁSICA I,EDUARDO FONTES HENRIQUES,10,20
6400,Engenharia Hídrica (Bacharelado),10º Semestre,11090032,FÍSICA BÁSICA I,,10,20
6400,Engenharia Hídrica (Bacharelado),10º Semestre,22000508,FUNDAMENTOS DE OCEANOGRAFIA,IDEL CRISTIANA BIGLIARDI MILANI,20,8
6400,Engenharia Hídrica (Bacharelado),10º Semestre,22000508,FUNDAMENTOS DE OCEANOGRAFIA,,20,8
6400,Engenharia Hídrica (Bacharelado),Optativas,11100059,CÁLCULO 2,FERNANDA KRÜGER TOMASCHEWSKI,5,45
6400,Engenharia Hídrica (Bacharelado),Optativas,11100059,CÁLCULO 2,,5,45
6400,Engenharia Hídrica (Bacharelado),Optativas,11100059,CÁLCULO 2,CAMILA PINTO DA COSTA,10,52
6400,Engenharia Hídrica (Bacharelado),Optativas,11100059,CÁLCULO 2,,10,52
6400,Engenharia Hídrica (Bacharelado),Optativas,11100059,CÁLCULO 2,CAMILA PINTO DA COSTA,10,43
6400,Engenharia Hídrica (Bacharelado),Optativas,11100059,CÁLCULO 2,,10,43
6400,Engenharia Hídrica (Bacharelado),Optativas,22000505,CIÊNCIA DO SOLO I,LUIS EDUARDO AKIYOSHI SANCHES SUZUKI,20,10
6400,Engenharia Hídrica (Bacharelado),Optativas,22000505,CIÊNCIA DO SOLO I,,20,10
6400,Engenharia Hídrica (Bacharelado),Optativas,22000507,CLIMATOLOGIA,VIVIANE SANTOS SILVA TERRA,20,9
6400,Engenharia Hídrica (Bacharelado),Optativas,22000507,CLIMATOLOGIA,,20,9
6400,Engenharia Hídrica (Bacharelado),Optativas,22000506,DESENHO TÉCNICO,GEORGE MARINO SOARES GONÇALVES,20,17
6400,Engenharia Hídrica (Bacharelado),Optativas,22000506,DESENHO TÉCNICO,,20,17
6400,Engenharia Hídrica (Bacharelado),Optativas,22000504,ECOLOGIA,FELIPE DE LUCIA LOBOMARCIO SILVA DE SOUZA,20,19
6400,Engenharia Hídrica (Bacharelado),Optativas,22000504,ECOLOGIA,,20,19
6400,Engenharia Hídrica (Bacharelado),Optativas,11090032,FÍSICA BÁSICA I,MARCELO PEREIRA MACHADO,10,30
6400,Engenharia Hídrica (Bacharelado),Optativas,11090032,FÍSICA BÁSICA I,,10,30
6400,Engenharia Hídrica (Bacharelado),Optativas,11090032,FÍSICA BÁSICA I,FRANCISCO AMARAL VILLELA,11,39
6400,Engenharia Hídrica (Bacharelado),Optativas,11090032,FÍSICA BÁSICA I,,11,39
6400,Engenharia Hídrica (Bacharelado),Optativas,11090032,FÍSICA BÁSICA I,MARCELO PEREIRA MACHADO,10,29
6400,Engenharia Hídrica (Bacharelado),Optativas,11090032,FÍSICA BÁSICA I,,10,29
6400,Engenharia Hídrica (Bacharelado),Optativas,11090032,FÍSICA BÁSICA I,EDUARDO FONTES HENRIQUES,10,20
6400,Engenharia Hídrica (Bacharelado),Optativas,11090032,FÍSICA BÁSICA I,,10,20
6400,Engenharia Hídrica (Bacharelado),Optativas,22000508,FUNDAMENTOS DE OCEANOGRAFIA,IDEL CRISTIANA BIGLIARDI MILANI,20,8
6400,Engenharia Hídrica (Bacharelado),Optativas,22000508,FUNDAMENTOS DE OCEANOGRAFIA,,20,8
